substring,file_name
GCF_003003775,NZ_PVWJ01000090.1.region001.gbk
GCF_003003885,NZ_PVWN01000033.1.region001.gbk
GCF_003003995,NZ_PVWF01000020.1.region001.gbk
GCF_003007735,NZ_PXNQ02000001.1.region001.gbk
GCF_003007785,NZ_PXOH01000023.1.region001.gbk
GCF_003008615,NZ_CP027657.1.region007.gbk
GCF_003010935,NZ_PGGN01000001.1.region001.gbk
GCF_003010955,NZ_PGGO01000010.1.region002.gbk
GCF_003010965,NZ_PGGM01000011.1.region001.gbk
GCF_003011925,NZ_PXXU01000002.1.region001.gbk
GCF_003011965,NZ_PXWG01000024.1.region001.gbk
GCF_003011965,NZ_PXWG01000066.1.region001.gbk
GCF_003013395,NZ_PXZM01000033.1.region001.gbk
GCF_003013405,NZ_PXZL01000004.1.region001.gbk
GCF_003013475,NZ_PXZO01000017.1.region001.gbk
GCF_003013815,NZ_PRLH01000005.1.region001.gbk
GCF_003014485,NZ_PYGA01000006.1.region001.gbk
GCF_003014735,NZ_PYAX01000004.1.region003.gbk
GCF_003019815,NZ_CP027774.1.region001.gbk
GCF_003024195,NZ_KZ679050.1.region001.gbk
GCF_003024515,NZ_PYIX02000032.1.region001.gbk
GCF_003025615,NZ_PYMJ01000034.1.region001.gbk
GCF_003026215,NZ_PYOC01000003.1.region001.gbk
GCF_003026215,NZ_PYOC01000005.1.region001.gbk
GCF_003028475,NZ_PYTV01000002.1.region002.gbk
GCF_003028855,NZ_CP028324.1.region002.gbk
GCF_003031405,NZ_CP020469.1.region002.gbk
GCF_003031675,NZ_PYWX01000011.1.region002.gbk
GCF_003031675,NZ_PYWX01000065.1.region001.gbk
GCF_003032475,NZ_CP028369.1.region031.gbk
GCF_003033885,NZ_CP024081.1.region005.gbk
GCF_003033885,NZ_CP024081.1.region009.gbk
GCF_003033885,NZ_CP024081.1.region010.gbk
GCF_003044305,NZ_PZOX01000001.1.region001.gbk
GCF_003046225,NZ_PZPP01000014.1.region001.gbk
GCF_003050835,NZ_QAOJ01000011.1.region002.gbk
GCF_003050925,NZ_QAOV01000017.1.region001.gbk
GCF_003050965,NZ_QAOU01000001.1.region001.gbk
GCF_003051005,NZ_QAOW01000003.1.region002.gbk
GCF_003051005,NZ_QAOW01000003.1.region003.gbk
GCF_003052515,NZ_QARE02000027.1.region001.gbk
GCF_003052555,NZ_QARX01000001.1.region012.gbk
GCF_003053685,NZ_QAYA01000005.1.region001.gbk
GCF_003053725,NZ_QAYC01000011.1.region001.gbk
GCF_003053845,NZ_QAYG01000007.1.region002.gbk
GCF_003053905,NZ_QBKC01000003.1.region001.gbk
GCF_003056725,NZ_QBKZ01000016.1.region001.gbk
GCF_003057745,NZ_QBJD02000022.1.region001.gbk
GCF_003058465,NZ_CP028901.1.region006.gbk
GCF_003060885,NZ_QAIG01000006.1.region001.gbk
GCF_003065405,NZ_CP026947.1.region001.gbk
GCF_003074055,NZ_CP029043.1.region002.gbk
GCF_003076275,NZ_CP029064.1.region003.gbk
GCF_003076515,NZ_CP022390.1.region005.gbk
GCF_003086695,NZ_CP025999.1.region001.gbk
GCF_003086775,NZ_CP026001.1.region001.gbk
GCF_003086895,NZ_CP026004.1.region001.gbk
GCF_003096675,NZ_QEKW01000001.1.region003.gbk
GCF_003096925,NZ_QEOH01000016.1.region001.gbk
GCF_003097075,NZ_QEOF01000017.1.region001.gbk
GCF_003097235,NZ_QEQQ01000006.1.region002.gbk
GCF_003105155,NZ_QETK01000002.1.region001.gbk
GCF_003113265,NZ_PUIV01000033.1.region001.gbk
GCF_003116015,NZ_LGQZ01000125.1.region001.gbk
GCF_003116035,NZ_LGQW01000015.1.region006.gbk
GCF_003116095,NZ_LGRA01000018.1.region001.gbk
GCF_003119115,NZ_CP022367.1.region002.gbk
GCF_003119195,NZ_CP022255.1.region001.gbk
GCF_003121405,NZ_QBUY01000048.1.region001.gbk
GCF_003123685,NZ_QCYJ01000084.1.region003.gbk
GCF_003130705,NZ_CP021354.1.region006.gbk
GCF_003131185,NZ_QFFU01000029.1.region001.gbk
GCF_003148825,NZ_QGGZ01000021.1.region001.gbk
GCF_003151075,NZ_CP029482.1.region006.gbk
GCF_003173055,NZ_QGLF01000008.1.region001.gbk
GCF_003182135,NZ_QGTL01000003.1.region001.gbk
GCF_003182135,NZ_QGTL01000003.1.region002.gbk
GCF_003182135,NZ_QGTL01000003.1.region003.gbk
GCF_003182255,NZ_QGTQ01000034.1.region001.gbk
GCF_003182415,NZ_QHCP01000001.1.region006.gbk
GCF_003182415,NZ_QHCP01000002.1.region002.gbk
GCF_003182475,NZ_QGTS01000001.1.region001.gbk
GCF_003194585,NZ_QHKZ01000004.1.region001.gbk
GCF_003202235,NZ_MASU01000002.1.region001.gbk
GCF_003202285,NZ_MASW01000001.1.region005.gbk
GCF_003205205,NZ_QJRL01000019.1.region001.gbk
GCF_003205295,NZ_QJRP01000009.1.region001.gbk
GCF_003205295,NZ_QJRP01000023.1.region001.gbk
GCF_003205295,NZ_QJRP01000035.1.region001.gbk
GCF_003205295,NZ_QJRP01000036.1.region001.gbk
GCF_003205495,NZ_QJRX01000007.1.region001.gbk
GCF_003205835,NZ_CP029773.1.region002.gbk
GCF_003205875,NZ_PUBZ01000096.1.region001.gbk
GCF_003206615,NZ_PZJW01000010.1.region001.gbk
GCF_003208175,NZ_QKMR01000001.1.region001.gbk
GCF_003208215,NZ_QKLW01000001.1.region001.gbk
GCF_003208475,NZ_QKMB01000035.1.region001.gbk
GCF_003208615,NZ_QKMI01000006.1.region001.gbk
GCF_003217475,NZ_QJSP01000005.1.region001.gbk
GCF_003217475,NZ_QJSP01000005.1.region002.gbk
GCF_003217475,NZ_QJSP01000007.1.region001.gbk
GCF_003228315,NZ_CP029693.1.region009.gbk
GCF_003231305,NZ_QKVM01000021.1.region001.gbk
GCF_003231305,NZ_QKVM01000030.1.region001.gbk
GCF_003231305,NZ_QKVM01000040.1.region001.gbk
GCF_003231495,NZ_PQWO01000009.1.region001.gbk
GCF_003233845,NZ_QKRB01000044.1.region002.gbk
GCF_003030345,NZ_CP028158.1.region006.gbk
GCF_003061005,NZ_QAIK01000165.1.region001.gbk
GCF_003112555,NZ_BEWB01000004.1.region002.gbk
GCF_003112555,NZ_BEWB01000007.1.region002.gbk
GCF_003112575,NZ_BEWC01000001.1.region007.gbk
GCF_003112575,NZ_BEWC01000001.1.region008.gbk
GCF_003112575,NZ_BEWC01000008.1.region002.gbk
GCF_003112595,NZ_BEWD01000004.1.region003.gbk
GCF_003112595,NZ_BEWD01000006.1.region003.gbk
GCF_003112775,NZ_BFCH01000023.1.region001.gbk
GCF_003289645,NZ_QLYX01000002.1.region001.gbk
GCF_003368325,NZ_CP031466.1.region001.gbk
GCF_003614435,NZ_CP025546.1.region001.gbk
GCF_003614435,NZ_CP025546.1.region015.gbk
GCF_003614885,NZ_QZMS01000007.1.region002.gbk
GCF_003671715,NZ_RAIF01000006.1.region002.gbk
GCF_003671955,NZ_CP022561.1.region002.gbk
GCF_003865135,NZ_BHZC01000001.1.region018.gbk
GCF_003865135,NZ_BHZC01000001.1.region032.gbk
GCF_003240565,NZ_PCDQ01000080.1.region001.gbk
GCF_003248355,NZ_QKWY01000001.1.region011.gbk
GCF_003253405,NZ_QKTZ01000035.1.region001.gbk
GCF_003253735,NZ_QKYW01000011.1.region001.gbk
GCF_003254295,NZ_QKZO01000015.1.region001.gbk
GCF_003258605,NZ_CP031264.1.region015.gbk
GCF_003259175,NZ_QGOK01000001.1.region001.gbk
GCF_003259225,NZ_QHJF01000003.1.region001.gbk
GCF_003259365,NZ_QLLY01000005.1.region004.gbk
GCF_003259845,NZ_QLMJ01000005.1.region002.gbk
GCF_003261055,NZ_CP030073.1.region008.gbk
GCF_003261575,NZ_CP036175.1.region004.gbk
GCF_003261585,NZ_POVU01000005.1.region001.gbk
GCF_003265345,NZ_QFWW01000013.1.region001.gbk
GCF_003268395,NZ_LQXQ01000007.1.region001.gbk
GCF_003268875,NZ_QLTD01000010.1.region001.gbk
GCF_003268955,NZ_QLTE01000020.1.region001.gbk
GCF_003269035,NZ_QLTK01000005.1.region001.gbk
GCF_003269065,NZ_QLTA01000012.1.region001.gbk
GCF_003269065,NZ_QLTA01000018.1.region001.gbk
GCF_003269065,NZ_QLTA01000062.1.region001.gbk
GCF_003269295,NZ_QLTT01000001.1.region005.gbk
GCF_003269295,NZ_QLTT01000005.1.region002.gbk
GCF_003284925,NZ_QMEX01000011.1.region001.gbk
GCF_003284935,NZ_QMEV01000021.1.region001.gbk
GCF_003284965,NZ_QMEW01000010.1.region002.gbk
GCF_003284975,NZ_QMEU01000079.1.region001.gbk
GCF_003286125,NZ_QMED01000022.1.region001.gbk
GCF_003287275,NZ_QEVW01000006.1.region002.gbk
GCF_003287735,NZ_NSCM01000001.1.region001.gbk
GCF_003287935,NZ_CP030287.1.region001.gbk
GCF_003312875,NZ_CP015163.1.region011.gbk
GCF_003312875,NZ_CP015163.1.region025.gbk
GCF_003314975,NZ_QNRF01000003.1.region001.gbk
GCF_003315035,NZ_QNRE01000001.1.region001.gbk
GCF_003315335,NZ_QNRL01000002.1.region002.gbk
GCF_003315485,NZ_QNSE01000001.1.region001.gbk
GCF_003315515,NZ_QNRY01000019.1.region001.gbk
GCF_003315795,NZ_QMEY01000019.1.region002.gbk
GCF_003318165,NZ_QOCB01000144.1.region001.gbk
GCF_003318235,NZ_QOCG01000008.1.region001.gbk
GCF_003323715,NZ_QOIN01000029.1.region001.gbk
GCF_003323735,NZ_QOIM01000054.1.region001.gbk
GCF_003323745,NZ_QOIL01000017.1.region001.gbk
GCF_003323745,NZ_QOIL01000013.1.region001.gbk
GCF_003325375,NZ_CP030862.1.region007.gbk
GCF_003325375,NZ_CP030862.1.region008.gbk
GCF_003325475,NZ_CP029495.1.region005.gbk
GCF_003330765,NZ_CP024902.1.region002.gbk
GCF_003330845,NZ_CP026121.1.region003.gbk
GCF_003331055,NZ_PUQD01000007.1.region001.gbk
GCF_003331055,NZ_PUQD01000022.1.region001.gbk
GCF_003331055,NZ_PUQD01000024.1.region001.gbk
GCF_003337275,NZ_QPJQ01000021.1.region001.gbk
GCF_003337565,NZ_QPJL01000011.1.region001.gbk
GCF_003337575,NZ_QPJM01000007.1.region001.gbk
GCF_003337715,NZ_QPIX01000006.1.region001.gbk
GCF_003339525,NZ_CP031124.1.region002.gbk
GCF_003343245,NZ_CP024901.1.region010.gbk
GCF_003344965,NZ_CP031194.1.region026.gbk
GCF_003345525,NZ_QQNH01000032.1.region001.gbk
GCF_003346515,NZ_QQNA01000242.1.region001.gbk
GCF_003347515,NZ_QEII01000168.1.region001.gbk
GCF_003349955,NZ_QLKQ01000034.1.region001.gbk
GCF_003350035,NZ_QLKU01000007.1.region001.gbk
GCF_003350205,NZ_QLLC01000002.1.region001.gbk
GCF_003350445,NZ_QQAU01000008.1.region001.gbk
GCF_003352185,NZ_CP029608.1.region003.gbk
GCF_003352875,NZ_CP022313.1.region003.gbk
GCF_003355155,NZ_CP031320.1.region022.gbk
GCF_003363755,NZ_CP031396.1.region003.gbk
GCF_003363755,NZ_CP031396.1.region005.gbk
GCF_003369795,NZ_CP026730.1.region020.gbk
GCF_003382565,NZ_QHJR02000049.1.region001.gbk
GCF_003384795,NZ_QTTG01000003.1.region002.gbk
GCF_003385185,NZ_PQHZ01000044.1.region001.gbk
GCF_003385235,NZ_PQIA01000014.1.region001.gbk
GCF_003386555,NZ_QTTT01000001.1.region016.gbk
GCF_003386665,NZ_QTUB01000001.1.region010.gbk
GCF_003386665,NZ_QTUB01000001.1.region012.gbk
GCF_003386675,NZ_QTTU01000001.1.region001.gbk
GCF_003387475,NZ_QUNO01000027.1.region001.gbk
GCF_003390925,NZ_QUBS01000089.1.region001.gbk
GCF_003390925,NZ_QUBS01000090.1.region001.gbk
GCF_003391095,NZ_CP031447.1.region005.gbk
GCF_003391135,NZ_CP031455.1.region037.gbk
GCF_003391395,NZ_CP024190.1.region024.gbk
GCF_003399765,NZ_NFZV01000010.1.region001.gbk
GCF_003399765,NZ_NFZV01000011.1.region001.gbk
GCF_003402475,NZ_BFAB01000003.1.region001.gbk
GCF_003402475,NZ_BFAB01000007.1.region001.gbk
GCF_003402535,NZ_BGPQ01000020.1.region001.gbk
GCF_003416895,NZ_QVIO01000001.1.region003.gbk
GCF_003416985,NZ_QVIN01000012.1.region001.gbk
GCF_003426775,NZ_QJUG01000059.1.region001.gbk
GCF_003429565,NZ_QUAK01000120.1.region001.gbk
GCF_003429565,NZ_QUAK01000239.1.region001.gbk
GCF_003431975,NZ_CP027116.1.region012.gbk
GCF_003432485,NZ_QVNQ01000005.1.region001.gbk
GCF_003432485,NZ_QVNQ01000007.1.region002.gbk
GCF_003443895,NZ_QQOA01000060.1.region001.gbk
GCF_003448965,NZ_QRGC01000019.1.region001.gbk
GCF_003501885,NZ_QWFA01000068.1.region001.gbk
GCF_003515705,NZ_QWEH01000004.1.region001.gbk
GCF_003545805,NZ_NMQR01000003.1.region002.gbk
GCF_003574445,NZ_KZ984558.1.region002.gbk
GCF_003574465,NZ_KZ984621.1.region001.gbk
GCF_003589885,NZ_CP032402.1.region002.gbk
GCF_003590795,NZ_QYUL01000001.1.region003.gbk
GCF_003591175,NZ_QYYG01000002.1.region001.gbk
GCF_003591175,NZ_QYYG01000005.1.region002.gbk
GCF_003591515,NZ_QZCG01000001.1.region001.gbk
GCF_003594875,NZ_QZEY01000008.1.region001.gbk
GCF_003594915,NZ_QZCS01000002.1.region001.gbk
GCF_003594935,NZ_QZCT01000001.1.region002.gbk
GCF_003597125,NZ_QYYA01000003.1.region001.gbk
GCF_003598715,NZ_QZFU01000012.1.region001.gbk
GCF_003598715,NZ_QZFU01000029.1.region001.gbk
GCF_003600645,NZ_CP032482.1.region004.gbk
GCF_003600645,NZ_CP032482.1.region006.gbk
GCF_003600865,NZ_QNUN01000012.1.region002.gbk
GCF_003601925,NZ_QZWH01000009.1.region001.gbk
GCF_003605735,NZ_QXTJ01000002.1.region001.gbk
GCF_003605735,NZ_QXTJ01000048.1.region001.gbk
GCF_003606385,NZ_CP032514.1.region005.gbk
GCF_003610015,NZ_AP018933.1.region002.gbk
GCF_003610465,NZ_RAQI01000001.1.region003.gbk
GCF_003610465,NZ_RAQI01000002.1.region001.gbk
GCF_003610805,NZ_RAPF01000014.1.region001.gbk
GCF_003610895,NZ_MCAS01000057.1.region001.gbk
GCF_003610995,NZ_CP032543.1.region003.gbk
GCF_003610995,NZ_CP032543.1.region004.gbk
GCF_003610995,NZ_CP032543.1.region012.gbk
GCF_003611465,NZ_RAXV01000017.1.region001.gbk
GCF_003611635,NZ_RAVZ01000001.1.region001.gbk
GCF_003611675,NZ_RAWA01000232.1.region001.gbk
GCF_003611695,NZ_RAWE01000114.1.region001.gbk
GCF_003611735,NZ_RAWG01000219.1.region001.gbk
GCF_003612015,NZ_RARB01000004.1.region001.gbk
GCF_003612115,NZ_RAWH01000017.1.region001.gbk
GCF_003612165,NZ_RAWK01000126.1.region001.gbk
GCF_003612935,NZ_CP031450.1.region004.gbk
GCF_003626535,NZ_RBAL01000015.1.region001.gbk
GCF_003626645,NZ_RBAM01000005.1.region001.gbk
GCF_003626895,NZ_CP032568.1.region019.gbk
GCF_003626995,NZ_CP032618.1.region005.gbk
GCF_003627215,NZ_CP032677.1.region008.gbk
GCF_003627215,NZ_CP032677.1.region009.gbk
GCF_003627795,NZ_CP032685.1.region001.gbk
GCF_003628475,NZ_RCAA01000015.1.region001.gbk
GCF_003633685,NZ_RBKT01000001.1.region001.gbk
GCF_003633815,NZ_RBIS01000001.1.region004.gbk
GCF_003634225,NZ_RBIY01000001.1.region008.gbk
GCF_003634495,NZ_RBKY01000001.1.region004.gbk
GCF_003634515,NZ_RBKW01000011.1.region001.gbk
GCF_003634575,NZ_RBLJ01000003.1.region001.gbk
GCF_003634575,NZ_RBLJ01000004.1.region005.gbk
GCF_003634705,NZ_RBWU01000002.1.region006.gbk
GCF_003634935,NZ_RBXO01000001.1.region010.gbk
GCF_003634935,NZ_RBXO01000001.1.region024.gbk
GCF_003634995,NZ_RBXR01000001.1.region007.gbk
GCF_003635025,NZ_RBXX01000002.1.region003.gbk
GCF_003635165,NZ_ML058624.1.region001.gbk
GCF_003641205,NZ_CP032762.1.region010.gbk
GCF_003651185,NZ_RCDC01000004.1.region001.gbk
GCF_003663825,NZ_RCCC01000001.1.region002.gbk
GCF_003664585,NZ_RCHI01000003.1.region001.gbk
GCF_003665095,NZ_RCHV01000002.1.region005.gbk
GCF_003666245,NZ_MJLZ01000016.1.region001.gbk
GCF_003668555,NZ_RCWN01000001.1.region004.gbk
GCF_003668875,NZ_RAWM01000019.1.region001.gbk
GCF_003674045,NZ_PENC01000010.1.region001.gbk
GCF_003675955,NZ_QYCY01000002.1.region007.gbk
GCF_003675955,NZ_QYCY01000002.1.region018.gbk
GCF_003688995,NZ_PENI01000008.1.region002.gbk
GCF_003688995,NZ_PENI01000009.1.region002.gbk
GCF_003696235,NZ_RFFJ01000001.1.region001.gbk
GCF_003696265,NZ_RFFH01000022.1.region001.gbk
GCF_003696265,NZ_RFFH01000024.1.region001.gbk
GCF_003696285,NZ_RFFL01000003.1.region002.gbk
GCF_003696345,NZ_RFLX01000001.1.region002.gbk
GCF_003696365,NZ_RFFM01000003.1.region002.gbk
GCF_003697165,NZ_CP033092.2.region001.gbk
GCF_003697165,NZ_CP033092.2.region003.gbk
GCF_003700275,NZ_RBRE01000010.1.region001.gbk
GCF_003700275,NZ_RBRE01000013.1.region001.gbk
GCF_003700275,NZ_RBRE01000084.1.region001.gbk
GCF_003700275,NZ_RBRE01000091.1.region001.gbk
GCF_003702045,NZ_RBTP01000048.1.region001.gbk
GCF_003702045,NZ_RBTP01000056.1.region001.gbk
GCF_003710905,NZ_RHHV01000008.1.region001.gbk
GCF_003710935,NZ_RHHS01000060.1.region001.gbk
GCF_003711395,NZ_PJRJ01000030.1.region001.gbk
GCF_003719195,NZ_CP024996.1.region001.gbk
GCF_003719305,NZ_RARC01000005.1.region003.gbk
GCF_003722355,NZ_QWDD01000001.1.region001.gbk
GCF_003731765,NZ_MOAL01000006.1.region001.gbk
GCF_003732225,NZ_MOBJ01000006.1.region001.gbk
GCF_003732275,NZ_MOBM01000010.1.region001.gbk
GCF_003732425,NZ_MOBX01000003.1.region001.gbk
GCF_003732485,NZ_MOAK01000015.1.region001.gbk
GCF_003732485,NZ_MOAK01000045.1.region001.gbk
GCF_003732665,NZ_MOBP01000022.1.region001.gbk
GCF_003732705,NZ_MOBR01000020.1.region001.gbk
GCF_003751085,NZ_RJJY01000001.1.region010.gbk
GCF_003751225,NZ_RJKE01000001.1.region008.gbk
GCF_003751225,NZ_RJKE01000001.1.region015.gbk
GCF_003751305,NZ_RJKV01000001.1.region002.gbk
GCF_003751445,NZ_RJUU01000002.1.region003.gbk
GCF_003751445,NZ_RJUU01000003.1.region006.gbk
GCF_003751845,NZ_RJKQ01000002.1.region002.gbk
GCF_003751945,NZ_RJKL01000001.1.region015.gbk
GCF_003751945,NZ_RJKL01000001.1.region019.gbk
GCF_003752005,NZ_RJKM01000001.1.region014.gbk
GCF_003797185,NZ_RKMH01000010.1.region001.gbk
GCF_003797825,NZ_RKME01000001.1.region002.gbk
GCF_003797825,NZ_RKME01000002.1.region001.gbk
GCF_003797825,NZ_RKME01000009.1.region001.gbk
GCF_003812745,NZ_CP033831.1.region002.gbk
GCF_003813865,NZ_RMVG01000001.1.region001.gbk
GCF_003813985,NZ_CP033897.1.region002.gbk
GCF_003814005,NZ_CP033898.1.region002.gbk
GCF_003814935,NZ_RKQI01000007.1.region006.gbk
GCF_003818115,NZ_RPOI01000010.1.region001.gbk
GCF_003818135,NZ_RPOH01000016.1.region001.gbk
GCF_003846135,NZ_RHHM01000022.1.region001.gbk
GCF_003846175,NZ_ML123046.1.region003.gbk
GCF_003846175,NZ_ML123049.1.region004.gbk
GCF_003846185,NZ_ML123034.1.region029.gbk
GCF_003850345,NZ_CP027707.1.region010.gbk
GCF_003850565,NZ_CP027706.1.region016.gbk
GCF_003850565,NZ_CP027706.1.region018.gbk
GCF_003851495,NZ_CP027755.1.region004.gbk
GCF_003851495,NZ_CP027755.1.region005.gbk
GCF_003851495,NZ_CP027755.1.region014.gbk
GCF_003851625,NZ_BHXA01000033.1.region001.gbk
GCF_003851685,NZ_CP027727.1.region003.gbk
GCF_003852235,NZ_CP027732.1.region003.gbk
GCF_003852315,NZ_CP027762.1.region006.gbk
GCF_003852405,NZ_QAJM01000047.1.region001.gbk
GCF_003852515,NZ_QAJK01000047.1.region001.gbk
GCF_003853415,NZ_QTPP01000004.1.region001.gbk
GCF_003853645,NZ_QTPO01000003.1.region001.gbk
GCF_003853705,NZ_QTQI01000009.1.region001.gbk
GCF_003854935,NZ_CP033969.1.region001.gbk
GCF_003854935,NZ_CP033970.1.region001.gbk
GCF_003855095,NZ_CP033972.1.region004.gbk
GCF_003855095,NZ_CP033972.1.region008.gbk
GCF_003856525,NZ_RJVQ01000012.1.region001.gbk
GCF_003862475,NZ_RRCO01000001.1.region003.gbk
GCF_003863965,NZ_RRCN01000001.1.region004.gbk
GCF_003892345,NZ_RRUE01000001.1.region002.gbk
GCF_003931855,NZ_CP034248.1.region006.gbk
GCF_003931915,NZ_RSAA01000004.1.region001.gbk
GCF_003932785,NZ_RQYT01000012.1.region001.gbk
GCF_003933735,NZ_RSED01000005.1.region001.gbk
GCF_003934165,NZ_RKST01000007.1.region001.gbk
GCF_003934295,NZ_QNUT01000046.1.region001.gbk
GCF_003935425,NZ_RHQN01000004.1.region001.gbk
GCF_003935895,NZ_CP054058.1.region003.gbk
GCF_003937805,NZ_RSFA01000091.1.region001.gbk
GCF_003937915,NZ_RHUM01000003.1.region001.gbk
GCF_003937945,NZ_RSEC01000063.1.region005.gbk
GCF_003938605,NZ_RHWX01000012.1.region001.gbk
GCF_003939025,NZ_RQIH01000008.1.region001.gbk
GCF_003945545,NZ_CP029617.1.region012.gbk
GCF_003945765,NZ_CP027712.1.region010.gbk
GCF_003947415,NZ_QHKL01000004.1.region001.gbk
GCF_003947415,NZ_QHKL01000004.1.region002.gbk
GCF_003947455,NZ_QHJH01000044.1.region001.gbk
GCF_003951285,NZ_RXFQ01000002.1.region001.gbk
GCF_003952165,NZ_RXFT01000015.1.region001.gbk
GCF_003952165,NZ_RXFT01000018.1.region001.gbk
GCF_003952665,NZ_CP017946.1.region003.gbk
GCF_003953935,NZ_RXLQ01000002.1.region004.gbk
GCF_003953935,NZ_RXLQ01000014.1.region001.gbk
GCF_003955665,NZ_RXHU01000074.1.region001.gbk
GCF_003955715,NZ_CP034463.1.region006.gbk
GCF_003955735,NZ_CP034464.1.region005.gbk
GCF_003963535,NZ_CP034539.1.region031.gbk
GCF_003966125,NZ_RXMA01000003.1.region001.gbk
GCF_003966895,NZ_AP018449.1.region008.gbk
GCF_003967015,NZ_AP017565.1.region001.gbk
GCF_003967355,NZ_BIFH01000014.1.region003.gbk
GCF_003970425,NZ_RXYX01000013.1.region001.gbk
GCF_003970425,NZ_RXYX01000142.1.region001.gbk
GCF_003970425,NZ_RXYX01000498.1.region001.gbk
GCF_003970865,NZ_RXLZ01000006.1.region001.gbk
GCF_003984625,NZ_RWKH01000003.1.region001.gbk
GCF_003984645,NZ_RWKI01000003.1.region001.gbk
GCF_003984645,NZ_RWKI01000007.1.region001.gbk
GCF_003985125,NZ_ML133565.1.region001.gbk
GCF_003985145,NZ_ML133526.1.region002.gbk
GCF_003986935,NZ_RJZE01000003.1.region001.gbk
GCF_003989665,NZ_RZIJ01000016.1.region001.gbk
GCF_003991225,NZ_JTFC01000031.1.region001.gbk
GCF_003991905,NZ_RSCL01000011.1.region002.gbk
GCF_003991975,NZ_CP029822.1.region002.gbk
GCF_003992725,NZ_RZNF01000002.1.region001.gbk
GCF_003994415,NZ_CP034689.1.region003.gbk
GCF_003999415,NZ_MKWS01000024.1.region001.gbk
GCF_003999975,NZ_RJAC01000024.1.region001.gbk
GCF_004000785,NZ_BILX01000008.1.region001.gbk
GCF_004000865,NZ_BIMB01000002.1.region002.gbk
GCF_004000885,NZ_BIMC01000002.1.region001.gbk
GCF_004000925,NZ_BIME01000003.1.region002.gbk
GCF_004001065,NZ_BIML01000006.1.region001.gbk
GCF_004005945,NZ_SACS01000017.1.region001.gbk
GCF_004006015,NZ_CP034766.1.region011.gbk
GCF_004006335,NZ_CP024646.1.region003.gbk
GCF_004010955,NZ_CP025227.1.region007.gbk
GCF_004011095,NZ_CP028129.1.region004.gbk
GCF_004011535,NZ_SAUP01000001.1.region010.gbk
GCF_004011755,NZ_CP022411.1.region003.gbk
GCF_004011825,NZ_RKLO01000006.1.region002.gbk
GCF_004011835,NZ_RKLN01000001.1.region002.gbk
GCF_004011865,NZ_RKLP01000010.1.region002.gbk
GCF_004014715,NZ_CP034835.1.region007.gbk
GCF_004014795,NZ_ATDQ01000090.1.region001.gbk
GCF_004014805,NZ_ATDN01000001.1.region001.gbk
GCF_004023625,NZ_RPDJ01000017.1.region001.gbk
GCF_004025535,NZ_QJRG01000047.1.region001.gbk
GCF_004103285,NZ_QNQN01000061.1.region001.gbk
GCF_004103285,NZ_QNQN01000066.1.region001.gbk
GCF_004114895,NZ_CP035299.1.region002.gbk
GCF_004115925,NZ_SDDX01000002.1.region001.gbk
GCF_004116385,NZ_PEIB01000008.1.region001.gbk
GCF_004116955,NZ_CP026362.1.region002.gbk
GCF_004118975,NZ_CP035376.1.region001.gbk
GCF_004123835,NZ_MZMU01000002.1.region001.gbk
GCF_004124235,NZ_CP032487.1.region006.gbk
GCF_004124275,NZ_CP027218.1.region003.gbk
GCF_004124315,NZ_RJVS01000026.1.region001.gbk
GCF_004127445,NZ_QEXM01000045.1.region002.gbk
GCF_004135205,NZ_CP035490.1.region001.gbk
GCF_004135385,NZ_CP035493.1.region004.gbk
GCF_004135735,NZ_CP012670.1.region011.gbk
GCF_004135735,NZ_CP012670.1.region015.gbk
GCF_004136015,NZ_CP024866.1.region003.gbk
GCF_004136575,NZ_NOIQ01000007.1.region001.gbk
GCF_004137765,NZ_NOIS01000005.1.region001.gbk
GCF_004137795,NZ_NWTM01000001.1.region004.gbk
GCF_004138485,NZ_RYEV01000005.1.region002.gbk
GCF_004151105,NZ_PHRF01000090.1.region002.gbk
GCF_004187715,NZ_QZWF01000011.1.region002.gbk
GCF_004194535,NZ_CP025781.1.region002.gbk
GCF_004211955,NZ_RHJI01000019.1.region001.gbk
GCF_004214895,NZ_CP035952.1.region003.gbk
GCF_004214895,NZ_CP035952.1.region007.gbk
GCF_004214935,NZ_SFCC01000003.1.region001.gbk
GCF_004217045,NZ_SGXM01000002.1.region001.gbk
GCF_004217185,NZ_SHKL01000001.1.region003.gbk
GCF_004217185,NZ_SHKL01000001.1.region009.gbk
GCF_004217185,NZ_SHKL01000001.1.region011.gbk
GCF_004217235,NZ_SHKQ01000001.1.region013.gbk
GCF_004217545,NZ_SHKY01000001.1.region013.gbk
GCF_004310285,NZ_SISF01000030.1.region001.gbk
GCF_004310295,NZ_SISB01000008.1.region001.gbk
GCF_004319585,NZ_CP036294.1.region004.gbk
GCF_004323735,NZ_CP036455.1.region006.gbk
GCF_004327335,NZ_QJUO01000052.1.region001.gbk
GCF_004327355,NZ_QJUM01000045.1.region001.gbk
GCF_004327985,NZ_SJDL01000012.1.region001.gbk
GCF_004331265,NZ_SJOO01000002.1.region001.gbk
GCF_004331415,NZ_SJOP01000001.1.region001.gbk
GCF_004331835,NZ_SJSS01000001.1.region004.gbk
GCF_004336975,NZ_SJXE01000003.1.region001.gbk
GCF_004339465,NZ_SMFY01000003.1.region002.gbk
